2,500,2,go,0,4.127
2,500,2,go,1,4.047
2,500,2,go,2,4.046
2,500,2,go,3,4.471
2,500,2,go,4,4.053
2,500,2,go,5,4.359
2,500,2,go,6,4.659
2,500,2,go,7,4.195
2,500,2,go,8,4.366
2,500,2,go,9,4.047
2,500,2,go,10,4.276
2,500,2,go,11,4.343
2,500,2,go,12,4.305
2,500,2,go,13,4.310
2,500,2,go,14,4.365
2,500,2,go,15,4.307
2,500,2,go,16,4.183
2,500,2,go,17,4.140
2,500,2,go,18,4.377
2,500,2,go,19,4.527
2,500,2,go,20,4.305
2,500,2,go,21,4.414
2,500,2,go,22,4.416
2,500,2,go,23,4.313
2,500,2,go,24,4.343
2,500,2,go,25,4.321
2,500,2,go,26,4.339
2,500,2,go,27,4.345
2,500,2,go,28,4.386
2,500,2,go,29,4.312
2,500,2,go,30,4.305
2,500,2,go,31,4.331
2,500,2,go,32,4.335
2,500,2,go,33,4.311
2,500,2,go,34,4.380
2,500,2,go,35,4.353
2,500,2,go,36,4.332
2,500,2,go,37,4.309
2,500,2,go,38,4.314
2,500,2,go,39,4.350
2,500,2,go,40,4.326
2,500,2,go,41,4.350
2,500,2,go,42,4.315
2,500,2,go,43,4.349
2,500,2,go,44,4.307
2,500,2,go,45,4.362
2,500,2,go,46,5.278
2,500,2,go,47,6.393
2,500,2,go,48,6.337
2,500,2,go,49,6.891
2,500,2,go,50,5.839
2,500,2,go,51,4.369
2,500,2,go,52,4.382
2,500,2,go,53,4.335
2,500,2,go,54,4.310
2,500,2,go,55,4.355
2,500,2,go,56,4.443
2,500,2,go,57,4.306
2,500,2,go,58,4.406
2,500,2,go,59,4.334
2,500,2,go,60,4.352
2,500,2,go,61,4.349
2,500,2,go,62,4.442
2,500,2,go,63,4.333
2,500,2,go,64,4.334
2,500,2,go,65,4.332
2,500,2,go,66,4.371
2,500,2,go,67,4.313
2,500,2,go,68,4.333
2,500,2,go,69,4.359
2,500,2,go,70,4.389
2,500,2,go,71,4.325
2,500,2,go,72,4.324
2,500,2,go,73,4.349
2,500,2,go,74,4.317
2,500,2,go,75,4.312
2,500,2,go,76,4.359
2,500,2,go,77,4.432
2,500,2,go,78,4.361
2,500,2,go,79,4.318
2,500,2,go,80,4.357
2,500,2,go,81,4.347
2,500,2,go,82,4.345
2,500,2,go,83,4.333
2,500,2,go,84,4.342
2,500,2,go,85,4.310
2,500,2,go,86,4.323
2,500,2,go,87,4.341
2,500,2,go,88,4.379
2,500,2,go,89,4.323
2,500,2,go,90,4.437
2,500,2,go,91,5.251
2,500,2,go,92,4.371
2,500,2,go,93,4.309
2,500,2,go,94,4.310
2,500,2,go,95,4.366
2,500,2,go,96,4.313
2,500,2,go,97,4.326
2,500,2,go,98,4.353
2,500,2,go,99,4.329
