2,400,2,go,1,7.746
2,400,2,go,2,7.854
2,400,2,go,3,6.537
2,400,2,go,4,4.529
2,400,2,go,5,4.458
2,400,2,go,6,4.467
2,400,2,go,7,4.524
2,400,2,go,8,4.470
2,400,2,go,9,4.474
2,400,2,go,10,4.456
2,400,2,go,11,4.485
2,400,2,go,12,4.509
2,400,2,go,13,4.489
2,400,2,go,14,4.531
2,400,2,go,15,4.436
2,400,2,go,16,4.384
2,400,2,go,17,4.440
2,400,2,go,18,4.499
2,400,2,go,19,4.551
2,400,2,go,20,4.345
2,400,2,go,21,4.361
2,400,2,go,22,4.337
2,400,2,go,23,4.378
2,400,2,go,24,4.329
2,400,2,go,25,4.416
2,400,2,go,26,4.408
2,400,2,go,27,4.374
2,400,2,go,28,4.514
2,400,2,go,29,4.615
2,400,2,go,30,4.600
2,400,2,go,31,4.520
2,400,2,go,32,4.553
2,400,2,go,33,4.464
2,400,2,go,34,4.516
2,400,2,go,35,4.460
2,400,2,go,36,4.434
2,400,2,go,37,4.516
2,400,2,go,38,4.500
2,400,2,go,39,4.462
2,400,2,go,40,4.600
2,400,2,go,41,4.485
2,400,2,go,42,4.885
2,400,2,go,43,4.396
2,400,2,go,44,4.372
2,400,2,go,45,4.432
2,400,2,go,46,4.352
2,400,2,go,47,4.397
2,400,2,go,48,4.422
2,400,2,go,49,4.403
2,400,2,go,50,4.466
2,400,2,go,51,4.518
2,400,2,go,52,4.461
2,400,2,go,53,4.457
2,400,2,go,54,4.519
2,400,2,go,55,4.451
2,400,2,go,56,4.532
2,400,2,go,57,4.497
2,400,2,go,58,4.452
2,400,2,go,59,4.448
2,400,2,go,60,4.547
2,400,2,go,61,4.501
2,400,2,go,62,4.543
2,400,2,go,63,4.481
2,400,2,go,64,4.495
2,400,2,go,65,4.717
2,400,2,go,66,4.596
2,400,2,go,67,4.655
2,400,2,go,68,4.572
2,400,2,go,69,4.562
2,400,2,go,70,4.584
2,400,2,go,71,4.547
2,400,2,go,72,4.505
2,400,2,go,73,4.611
2,400,2,go,74,4.642
2,400,2,go,75,4.588
2,400,2,go,76,4.666
2,400,2,go,77,4.567
2,400,2,go,78,4.543
2,400,2,go,79,4.453
2,400,2,go,80,4.500
2,400,2,go,81,4.479
2,400,2,go,82,4.477
2,400,2,go,83,8.462
2,400,2,go,84,7.656
2,400,2,go,85,8.039
2,400,2,go,86,7.391
2,400,2,go,87,5.576
2,400,2,go,88,5.504
2,400,2,go,89,5.524
2,400,2,go,90,5.511
2,400,2,go,91,5.475
2,400,2,go,92,5.560
2,400,2,go,93,5.707
2,400,2,go,94,5.697
2,400,2,go,95,5.784
2,400,2,go,96,5.573
2,400,2,go,97,5.588
2,400,2,go,98,5.623
2,400,2,go,99,5.652
2,400,2,go,100,4.470
