2,700,2,go,1,4.895
2,700,2,go,2,4.732
2,700,2,go,3,4.573
2,700,2,go,4,4.772
2,700,2,go,5,4.520
2,700,2,go,6,4.625
2,700,2,go,7,4.540
2,700,2,go,8,4.557
2,700,2,go,9,4.610
2,700,2,go,10,4.627
2,700,2,go,11,4.801
2,700,2,go,12,4.646
2,700,2,go,13,4.497
2,700,2,go,14,4.583
2,700,2,go,15,4.631
2,700,2,go,16,4.521
2,700,2,go,17,4.569
2,700,2,go,18,4.553
2,700,2,go,19,4.551
2,700,2,go,20,4.532
2,700,2,go,21,4.590
2,700,2,go,22,4.552
2,700,2,go,23,4.580
2,700,2,go,24,5.291
2,700,2,go,25,4.788
2,700,2,go,26,4.902
2,700,2,go,27,4.702
2,700,2,go,28,4.730
2,700,2,go,29,6.924
2,700,2,go,30,7.237
2,700,2,go,31,7.449
2,700,2,go,32,6.993
2,700,2,go,33,4.834
2,700,2,go,34,4.714
2,700,2,go,35,4.534
2,700,2,go,36,4.818
2,700,2,go,37,4.942
2,700,2,go,38,4.674
2,700,2,go,39,4.568
2,700,2,go,40,4.586
2,700,2,go,41,4.505
2,700,2,go,42,4.558
2,700,2,go,43,4.664
2,700,2,go,44,4.658
2,700,2,go,45,4.582
2,700,2,go,46,4.884
2,700,2,go,47,4.888
2,700,2,go,48,4.968
2,700,2,go,49,4.541
2,700,2,go,50,4.592
2,700,2,go,51,5.012
2,700,2,go,52,4.987
2,700,2,go,53,4.696
2,700,2,go,54,4.627
2,700,2,go,55,4.608
2,700,2,go,56,4.715
2,700,2,go,57,4.759
2,700,2,go,58,4.721
2,700,2,go,59,4.617
2,700,2,go,60,4.612
2,700,2,go,61,4.586
2,700,2,go,62,4.531
2,700,2,go,63,4.567
2,700,2,go,64,4.554
2,700,2,go,65,4.773
2,700,2,go,66,4.653
2,700,2,go,67,4.472
2,700,2,go,68,4.483
2,700,2,go,69,6.231
2,700,2,go,70,4.589
2,700,2,go,71,5.095
2,700,2,go,72,4.654
2,700,2,go,73,4.571
2,700,2,go,74,4.464
2,700,2,go,75,4.533
2,700,2,go,76,4.469
2,700,2,go,77,4.539
2,700,2,go,78,4.487
2,700,2,go,79,6.667
2,700,2,go,80,4.579
2,700,2,go,81,4.505
2,700,2,go,82,4.475
2,700,2,go,83,4.507
2,700,2,go,84,4.488
2,700,2,go,85,4.521
2,700,2,go,86,5.010
2,700,2,go,87,4.202
2,700,2,go,88,4.236
2,700,2,go,89,4.212
2,700,2,go,90,4.535
2,700,2,go,91,4.223
2,700,2,go,92,4.224
2,700,2,go,93,4.237
2,700,2,go,94,4.209
2,700,2,go,95,4.337
2,700,2,go,96,4.262
2,700,2,go,97,4.179
2,700,2,go,98,4.209
2,700,2,go,99,4.318
2,700,2,go,100,4.373
